Name,Age,Gender,Experience,Joining_Date,Salary,Department_HR,Department_IT,Department_Sales,City_Delhi,City_Mumbai,City_Pune,Year,Month,Years_at_Company,Salary_log
Emp_171,0.026315789473684292,0,1.1010928158671687,2019-12-27,104624,1.0,0.0,0.0,0.0,1.0,0.0,2019,12,-0.5555555555555556,11.558137807791777
Emp_172,0.7105263157894737,0,0.4122640289624651,2020-05-20,106613,0.0,1.0,0.0,1.0,0.0,0.0,2020,5,-0.6666666666666666,11.57697011417313
Emp_173,0.5789473684210527,0,1.4455072093195205,2016-08-07,137225,0.0,0.0,0.0,0.0,0.0,0.0,2016,8,-0.2222222222222222,11.829384480693415
Emp_174,0.9473684210526316,1,1.4455072093195205,2023-11-24,118848,0.0,1.0,0.0,1.0,0.0,0.0,2023,11,-1.0,11.685609058785756
Emp_175,0.8157894736842104,0,-0.10435756121606257,2010-04-05,81549,0.0,0.0,1.0,0.0,0.0,0.0,2010,4,0.4444444444444444,11.30897160804916
Emp_176,0.8421052631578947,1,-1.3098079382992938,2013-02-25,43136,1.0,0.0,0.0,0.0,0.0,1.0,2013,2,0.1111111111111111,10.672136376495851
Emp_177,0.0,0,0.584471225688641,2016-06-20,105975,0.0,1.0,0.0,0.0,0.0,0.0,2016,6,-0.2222222222222222,11.570967932364097
Emp_178,0.4736842105263157,1,1.4455072093195205,2015-12-30,110589,0.0,1.0,0.0,0.0,0.0,1.0,2015,12,-0.1111111111111111,11.613584948069406
Emp_179,0.026315789473684292,0,-0.9653935448469421,2005-08-27,60908,0.0,0.0,0.0,0.0,0.0,0.0,2005,8,1.0,11.01713622603035
Emp_180,0.5141828254847647,0,-0.9653935448469421,2005-07-24,59205,0.0,0.0,0.0,0.0,1.0,0.0,2005,7,1.0,10.988778167087748
Emp_181,0.8157894736842104,0,1.6177144060456965,2012-02-21,143834,1.0,0.0,0.0,1.0,0.0,0.0,2012,2,0.2222222222222222,11.876422088255891
Emp_182,0.13157894736842102,0,1.1010928158671687,2020-03-15,106509,0.0,1.0,0.0,0.0,1.0,0.0,2020,3,-0.6666666666666666,11.575994156437211
Emp_183,0.8157894736842104,0,-0.10435756121606257,2016-11-19,72693,0.0,1.0,0.0,0.0,0.0,0.0,2016,11,-0.2222222222222222,11.19401412916664
Emp_184,0.07894736842105265,1,-0.9653935448469421,2018-06-29,49454,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,-0.4444444444444444,10.80881844417394
Emp_185,0.26315789473684215,0,-1.137600741573118,2014-04-12,51455,0.0,1.0,0.0,0.0,0.0,0.0,2014,4,0.0,10.848482352538639
Emp_186,0.42105263157894735,0,-0.7931863481207662,2013-02-20,56708,0.0,1.0,0.0,0.0,0.0,1.0,2013,2,0.1111111111111111,10.945688207278275
Emp_187,0.9736842105263157,0,-1.137600741573118,2017-01-08,47942,0.0,1.0,0.0,1.0,0.0,0.0,2017,1,-0.3333333333333333,10.777768084253218
Emp_188,0.605263157894737,1,-0.6209791513945903,2012-05-11,69964,0.0,0.0,0.0,1.0,0.0,0.0,2012,5,0.2222222222222222,11.155750395989815
Emp_189,0.10526315789473684,0,-0.6209791513945903,2018-07-23,74346,1.0,0.0,0.0,0.0,0.0,0.0,2018,7,-0.4444444444444444,11.216498601376854
Emp_190,0.868421052631579,1,1.2733000125933447,2021-11-13,121652,0.0,0.0,1.0,0.0,0.0,0.0,2021,11,-0.7777777777777778,11.708928008820047
Emp_191,0.13157894736842102,0,-1.3098079382992938,2016-05-29,39968,1.0,0.0,0.0,0.0,0.0,1.0,2016,5,-0.2222222222222222,10.595859432628322
Emp_192,0.5526315789473684,0,-1.6542223317516456,2019-10-03,22462,0.0,0.0,1.0,0.0,1.0,0.0,2019,10,-0.5555555555555556,10.019624790165171
Emp_193,0.26315789473684215,1,-1.137600741573118,2008-09-10,44460,0.0,1.0,0.0,0.0,1.0,0.0,2008,9,0.6666666666666666,10.702367679393
Emp_194,0.39473684210526316,0,-0.7931863481207662,2017-01-18,46015,1.0,0.0,0.0,1.0,0.0,0.0,2017,1,-0.3333333333333333,10.736744441080718
Emp_195,0.8421052631578947,1,-0.27656475794223845,2019-01-14,87298,0.0,0.0,1.0,0.0,0.0,1.0,2019,1,-0.5555555555555556,11.377094287008365
Emp_196,0.21052631578947367,1,0.584471225688641,2019-11-17,94275,0.0,0.0,0.0,0.0,0.0,0.0,2019,11,-0.5555555555555556,11.453981929336278
Emp_197,0.13157894736842102,0,0.2400568322362892,2007-03-28,103677,0.0,0.0,0.0,1.0,0.0,0.0,2007,3,0.7777777777777778,11.549045221276588
Emp_198,0.39473684210526316,1,1.6177144060456965,2019-04-20,128269,1.0,0.0,0.0,0.0,0.0,1.0,2019,4,-0.5555555555555556,11.761892696293897
Emp_199,0.736842105263158,0,-1.137600741573118,2007-04-01,59368,1.0,0.0,0.0,0.0,1.0,0.0,2007,4,0.7777777777777778,10.991527483599203
Emp_200,0.052631578947368474,0,0.2400568322362892,2005-07-12,75406,0.0,1.0,0.0,0.0,0.0,1.0,2005,7,1.0,11.230655387883136
Emp_201,0.5,1,-0.10435756121606257,2009-11-12,72384,1.0,0.0,0.0,0.0,1.0,0.0,2009,11,0.5555555555555556,11.189754374588144
Emp_202,0.5141828254847647,1,-0.6209791513945903,2014-12-25,72433,0.0,1.0,0.0,0.0,0.0,1.0,2014,12,0.0,11.19043108139968
Emp_203,0.4736842105263157,1,-1.3098079382992938,2017-08-30,52553,0.0,1.0,0.0,1.0,0.0,0.0,2017,8,-0.3333333333333333,10.869596491391144
Emp_204,0.6578947368421053,1,0.584471225688641,2022-04-16,109366,0.0,0.0,0.0,0.0,1.0,0.0,2022,4,-0.8888888888888888,11.602464478127704
Emp_205,0.052631578947368474,0,-0.10435756121606257,2005-09-08,76268,0.0,0.0,0.0,1.0,0.0,0.0,2005,9,1.0,11.242021843757266
Emp_206,0.4736842105263157,0,0.9288856191409928,2009-11-24,112369,0.0,0.0,1.0,1.0,0.0,0.0,2009,11,0.5555555555555556,11.629552276901949
Emp_207,0.5,1,0.9288856191409928,2023-04-21,106795,0.0,0.0,0.0,0.0,1.0,0.0,2023,4,-1.0,11.578675751623322
Emp_208,0.8157894736842104,0,-0.10435756121606257,2015-02-18,69485,0.0,0.0,0.0,0.0,1.0,0.0,2015,2,-0.1111111111111111,11.148880572412432
Emp_209,0.1578947368421053,0,0.4122640289624651,2021-10-06,88901,1.0,0.0,0.0,0.0,0.0,0.0,2021,10,-0.7777777777777778,11.39528991843679
Emp_210,0.8421052631578947,0,-0.7931863481207662,2011-09-30,47618,0.0,0.0,0.0,0.0,0.0,0.0,2011,9,0.3333333333333333,10.77098712024035
Emp_211,1.0,0,0.2400568322362892,2023-12-30,104425,0.0,0.0,1.0,0.0,0.0,0.0,2023,12,-1.0,11.556233965570422
Emp_212,0.44736842105263164,1,-0.27656475794223845,2020-01-22,82673,1.0,0.0,0.0,1.0,0.0,0.0,2020,1,-0.6666666666666666,11.322660442221958
Emp_213,0.0,1,0.4122640289624651,2008-03-13,89603,0.0,0.0,1.0,1.0,0.0,0.0,2008,3,0.6666666666666666,11.403155240823702
Emp_214,0.26315789473684215,0,-1.137600741573118,2021-11-21,41928,0.0,0.0,0.0,0.0,0.0,0.0,2021,11,-0.7777777777777778,10.643732990607813
Emp_215,0.7105263157894737,1,0.06784963551011333,2015-08-30,75368,0.0,0.0,1.0,1.0,0.0,0.0,2015,8,-0.1111111111111111,11.230151328871031
Emp_216,0.631578947368421,1,1.6177144060456965,2023-08-26,119621,1.0,0.0,0.0,1.0,0.0,0.0,2023,8,-1.0,11.692092050070881
Emp_217,0.5789473684210527,1,1.2733000125933447,2008-01-02,131061,0.0,1.0,0.0,0.0,1.0,0.0,2008,1,0.6666666666666666,11.783425772663227
Emp_218,0.5141828254847647,0,0.06784963551011333,2012-05-03,97526,0.0,0.0,1.0,0.0,1.0,0.0,2012,5,0.2222222222222222,11.487884541726743
Emp_219,0.763157894736842,0,-1.137600741573118,2010-01-22,49719,0.0,0.0,1.0,1.0,0.0,0.0,2010,1,0.4444444444444444,10.814162545624647
Emp_220,0.894736842105263,0,1.2733000125933447,2015-09-10,134227,1.0,0.0,0.0,0.0,0.0,0.0,2015,9,-0.1111111111111111,11.807295125571827
Emp_221,0.1578947368421053,1,-1.6542223317516456,2006-05-20,31126,1.0,0.0,0.0,0.0,0.0,1.0,2006,5,0.8888888888888888,10.345830888730728
Emp_222,0.39473684210526316,0,-0.6209791513945903,2009-06-10,57566,0.0,0.0,1.0,0.0,0.0,0.0,2009,6,0.5555555555555556,10.960704765837852
Emp_223,0.6578947368421053,0,-0.7931863481207662,2022-09-28,57306,0.0,0.0,0.0,0.0,0.0,1.0,2022,9,-0.8888888888888888,10.956178059290277
Emp_224,0.026315789473684292,1,0.7566784224148169,2011-10-09,111054,0.0,0.0,1.0,0.0,0.0,0.0,2011,10,0.3333333333333333,11.61778085307261
Emp_225,0.0,0,1.2733000125933447,2011-12-22,129042,1.0,0.0,0.0,0.0,1.0,0.0,2011,12,0.3333333333333333,11.767900961133929
Emp_226,0.2894736842105263,0,0.06784963551011333,2008-10-19,85086,0.0,1.0,0.0,1.0,0.0,0.0,2008,10,0.6666666666666666,11.351429541435136
Emp_227,0.10526315789473684,1,1.6177144060456965,2013-03-14,132387,0.0,1.0,0.0,1.0,0.0,0.0,2013,3,0.1111111111111111,11.793492283936407
Emp_228,0.9473684210526316,1,0.7566784224148169,2023-07-19,117042,0.0,0.0,0.0,0.0,1.0,0.0,2023,7,-1.0,11.67029666762798
Emp_229,0.8157894736842104,1,0.9288856191409928,2015-06-14,118888,0.0,0.0,1.0,0.0,0.0,1.0,2015,6,-0.1111111111111111,11.685945563680873
Emp_230,0.21052631578947367,0,-0.6209791513945903,2019-07-25,68850,0.0,1.0,0.0,0.0,0.0,1.0,2019,7,-0.5555555555555556,11.139700028379574
Emp_231,0.894736842105263,0,-0.10435756121606257,2006-12-19,91514,0.0,0.0,1.0,0.0,0.0,1.0,2006,12,0.8888888888888888,11.424258172254062
Emp_232,0.4736842105263157,0,0.2400568322362892,2014-07-17,93323,1.0,0.0,0.0,0.0,1.0,0.0,2014,7,0.0,11.443832588482943
Emp_233,0.39473684210526316,1,0.584471225688641,2017-02-21,103019,0.0,1.0,0.0,0.0,0.0,1.0,2017,2,-0.3333333333333333,11.542678423119575
Emp_234,0.052631578947368474,1,-0.9653935448469421,2006-10-21,49890,0.0,0.0,0.0,0.0,1.0,0.0,2006,10,0.8888888888888888,10.817595904751217
Emp_235,0.5,0,1.2733000125933447,2018-11-06,113095,1.0,0.0,0.0,0.0,0.0,0.0,2018,11,-0.4444444444444444,11.635992294546869
Emp_236,0.605263157894737,0,-0.9653935448469421,2015-12-23,62649,0.0,0.0,0.0,0.0,0.0,0.0,2015,12,-0.1111111111111111,11.045318960324215
Emp_237,0.8421052631578947,1,-1.3098079382992938,2017-05-22,42719,1.0,0.0,0.0,0.0,1.0,0.0,2017,5,-0.3333333333333333,10.662422473634077
Emp_238,0.605263157894737,1,-0.9653935448469421,2018-09-04,50283,0.0,1.0,0.0,1.0,0.0,0.0,2018,9,-0.4444444444444444,10.825442214034721
Emp_239,0.5141828254847647,1,1.1010928158671687,2016-08-05,118279,0.0,0.0,0.0,0.0,0.0,0.0,2016,8,-0.2222222222222222,11.680809973966413
Emp_240,0.1842105263157895,1,1.4455072093195205,2015-04-23,124231,0.0,0.0,0.0,0.0,0.0,1.0,2015,4,-0.1111111111111111,11.729906064249025
Emp_241,0.9210526315789473,0,1.4455072093195205,2013-03-09,132908,1.0,0.0,0.0,0.0,1.0,0.0,2013,3,0.1111111111111111,11.797419962498727
Emp_242,0.9736842105263157,1,0.2400568322362892,2017-09-12,103816,0.0,0.0,0.0,0.0,0.0,1.0,2017,9,-0.3333333333333333,11.550385012797276
Emp_243,0.5,0,-0.27656475794223845,2010-10-06,87974,1.0,0.0,0.0,0.0,0.0,1.0,2010,10,0.4444444444444444,11.384807962189786
Emp_244,0.894736842105263,0,-1.6542223317516456,2008-06-09,34698,1.0,0.0,0.0,1.0,0.0,0.0,2008,6,0.6666666666666666,10.454466147075888
Emp_245,0.631578947368421,0,1.2733000125933447,2023-08-16,122457,1.0,0.0,0.0,0.0,0.0,1.0,2023,8,-1.0,11.715523393035113
Emp_246,0.894736842105263,1,-1.137600741573118,2011-10-19,40184,1.0,0.0,0.0,1.0,0.0,0.0,2011,10,0.3333333333333333,10.60124907064682
Emp_247,0.631578947368421,1,-0.10435756121606257,2006-01-19,67402,0.0,1.0,0.0,0.0,0.0,0.0,2006,1,0.8888888888888888,11.118444806295598
Emp_248,0.736842105263158,1,-0.6209791513945903,2012-02-21,54895,1.0,0.0,0.0,0.0,1.0,0.0,2012,2,0.2222222222222222,10.91319576509823
Emp_249,0.44736842105263164,1,-1.6542223317516456,2005-07-13,43715,0.0,0.0,1.0,0.0,0.0,1.0,2005,7,1.0,10.685469446796564
Emp_250,0.44736842105263164,0,1.1010928158671687,2015-06-05,111404,0.0,0.0,0.0,0.0,1.0,0.0,2015,6,-0.1111111111111111,11.620927488771507
Emp_251,0.026315789473684292,1,-1.4820151350254698,2015-03-09,53613,0.0,0.0,1.0,0.0,0.0,1.0,2015,3,-0.1111111111111111,10.889565506983523
Emp_252,0.5141828254847647,1,0.06784963551011333,2012-01-26,85161,0.0,1.0,0.0,0.0,1.0,0.0,2012,1,0.2222222222222222,11.352310603935964
Emp_253,0.39473684210526316,0,-0.27656475794223845,2012-01-10,69343,0.0,0.0,1.0,0.0,0.0,1.0,2012,1,0.2222222222222222,11.146834904336085
Emp_254,0.9210526315789473,1,-0.6209791513945903,2012-07-26,60637,0.0,0.0,0.0,0.0,0.0,1.0,2012,7,0.2222222222222222,11.012677038242007
Emp_255,0.8421052631578947,0,1.1010928158671687,2012-08-30,101956,0.0,0.0,1.0,0.0,0.0,1.0,2012,8,0.2222222222222222,11.532306434753922
Emp_256,0.07894736842105265,0,1.1010928158671687,2022-04-30,107023,0.0,1.0,0.0,0.0,0.0,1.0,2022,4,-0.8888888888888888,11.58080838735819
Emp_257,0.8421052631578947,0,-1.4820151350254698,2021-05-28,54134,1.0,0.0,0.0,0.0,0.0,1.0,2021,5,-0.7777777777777778,10.899236205744998
Emp_258,0.3421052631578947,0,-0.7931863481207662,2011-05-29,59062,0.0,0.0,1.0,0.0,0.0,1.0,2011,5,0.3333333333333333,10.986359949808731
Emp_259,0.5263157894736843,0,0.584471225688641,2014-04-30,99333,0.0,1.0,0.0,0.0,0.0,1.0,2014,4,0.0,11.506243188206307
Emp_260,0.5,0,-0.7931863481207662,2007-01-02,48907,0.0,1.0,0.0,0.0,0.0,1.0,2007,1,0.7777777777777778,10.79769626126408
Emp_261,0.1842105263157895,0,-1.4820151350254698,2022-02-20,25807,0.0,0.0,0.0,0.0,0.0,1.0,2022,2,-0.8888888888888888,10.15843980036499
Emp_262,0.5141828254847647,0,-1.6542223317516456,2012-11-12,44762,0.0,0.0,0.0,0.0,1.0,0.0,2012,11,0.2222222222222222,10.709137184308531
Emp_263,0.052631578947368474,1,-0.10435756121606257,2013-07-18,79031,0.0,0.0,1.0,1.0,0.0,0.0,2013,7,0.1111111111111111,11.27760811272431
Emp_264,0.42105263157894735,1,-0.9653935448469421,2018-02-02,44827,1.0,0.0,0.0,0.0,0.0,1.0,2018,2,-0.4444444444444444,10.710588223171918
Emp_265,0.8421052631578947,1,-1.4820151350254698,2016-06-09,54885,0.0,1.0,0.0,1.0,0.0,0.0,2016,6,-0.2222222222222222,10.913013585869802
Emp_266,0.2894736842105263,1,0.9288856191409928,2022-09-25,108699,0.0,0.0,1.0,0.0,0.0,1.0,2022,9,-0.8888888888888888,11.596347073109301
Emp_267,0.5526315789473684,0,-1.4820151350254698,2012-02-18,29524,0.0,1.0,0.0,0.0,0.0,1.0,2012,2,0.2222222222222222,10.292992641065563
Emp_268,0.5526315789473684,1,-0.10435756121606257,2011-07-11,80193,0.0,1.0,0.0,0.0,1.0,0.0,2011,7,0.3333333333333333,11.292203978088395
Emp_269,0.763157894736842,0,-1.4820151350254698,2006-06-16,50883,1.0,0.0,0.0,0.0,0.0,0.0,2006,6,0.8888888888888888,10.8373038112761
Emp_270,0.9736842105263157,1,0.9288856191409928,2021-08-24,111223,1.0,0.0,0.0,0.0,0.0,0.0,2021,8,-0.7777777777777778,11.619301464849379
Emp_271,0.9736842105263157,1,0.9288856191409928,2016-10-26,113668,0.0,0.0,1.0,0.0,1.0,0.0,2016,10,-0.2222222222222222,11.641045995246088
Emp_272,0.1842105263157895,1,1.4455072093195205,2006-09-27,115313,1.0,0.0,0.0,1.0,0.0,0.0,2006,9,0.8888888888888888,11.65541412126246
Emp_273,0.6842105263157894,0,-0.6209791513945903,2009-11-05,63598,1.0,0.0,0.0,0.0,0.0,0.0,2009,11,0.5555555555555556,11.06035302593416
Emp_274,0.6842105263157894,1,0.2400568322362892,2015-06-02,88058,0.0,0.0,1.0,0.0,1.0,0.0,2015,6,-0.1111111111111111,11.385762323351557
Emp_275,0.868421052631579,0,0.7566784224148169,2011-06-29,107141,1.0,0.0,0.0,0.0,1.0,0.0,2011,6,0.3333333333333333,11.58191033642518
Emp_276,0.5263157894736843,0,-0.44877195466841435,2021-05-07,83807,0.0,0.0,0.0,0.0,0.0,0.0,2021,5,-0.7777777777777778,11.336283747307439
Emp_277,0.763157894736842,1,-0.7931863481207662,2005-01-03,49887,0.0,1.0,0.0,1.0,0.0,0.0,2005,1,1.0,10.817535771857504
Emp_278,0.8421052631578947,1,-0.10435756121606257,2020-12-01,68854,0.0,1.0,0.0,0.0,1.0,0.0,2020,12,-0.6666666666666666,11.139758123161226
Emp_279,0.7105263157894737,1,-1.3098079382992938,2005-07-25,42458,0.0,1.0,0.0,0.0,0.0,1.0,2005,7,1.0,10.656294183401949
Emp_280,0.5141828254847647,0,1.4455072093195205,2021-04-18,136782,0.0,1.0,0.0,1.0,0.0,0.0,2021,4,-0.7777777777777778,11.826151007442707
Emp_281,0.10526315789473684,1,1.1010928158671687,2016-04-28,114536,0.0,0.0,1.0,1.0,0.0,0.0,2016,4,-0.2222222222222222,11.648653193881424
Emp_282,0.4736842105263157,0,-0.6209791513945903,2021-12-25,53558,0.0,1.0,0.0,0.0,0.0,0.0,2021,12,-0.7777777777777778,10.888539128981071
Emp_283,0.07894736842105265,0,1.6177144060456965,2012-03-06,124772,0.0,1.0,0.0,0.0,0.0,0.0,2012,3,0.2222222222222222,11.734251365357412
Emp_284,0.894736842105263,1,-1.137600741573118,2017-12-23,52345,0.0,1.0,0.0,0.0,0.0,1.0,2017,12,-0.3333333333333333,10.865630804592373
Emp_285,0.42105263157894735,1,0.584471225688641,2020-05-28,105231,0.0,1.0,0.0,0.0,1.0,0.0,2020,5,-0.6666666666666666,11.563922715541132
Emp_286,0.7105263157894737,0,1.6177144060456965,2021-06-09,138110,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,-0.7777777777777778,11.835812988651076
Emp_287,0.763157894736842,0,0.7566784224148169,2012-11-30,93575,0.0,1.0,0.0,0.0,0.0,0.0,2012,11,0.2222222222222222,11.446529219330543
Emp_288,0.736842105263158,0,-0.44877195466841435,2013-09-29,80451,0.0,0.0,0.0,1.0,0.0,0.0,2013,9,0.1111111111111111,11.295416012273112
Emp_289,0.13157894736842102,1,0.7566784224148169,2012-04-20,92418,0.0,0.0,1.0,0.0,0.0,0.0,2012,4,0.2222222222222222,11.434087864196924
Emp_290,0.894736842105263,0,1.6177144060456965,2022-01-31,119198,1.0,0.0,0.0,0.0,0.0,0.0,2022,1,-0.8888888888888888,11.688549644316451
Emp_291,0.9473684210526316,1,0.584471225688641,2014-01-20,86001,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,0.0,11.362125830779187
Emp_292,0.605263157894737,0,-0.27656475794223845,2007-06-17,81628,1.0,0.0,0.0,0.0,0.0,0.0,2007,6,0.7777777777777778,11.309939869972228
Emp_293,0.736842105263158,0,-0.44877195466841435,2007-12-22,82960,1.0,0.0,0.0,1.0,0.0,0.0,2007,12,0.7777777777777778,11.32612589683269
Emp_294,0.7894736842105263,1,1.1010928158671687,2008-07-03,107119,0.0,0.0,1.0,0.0,0.0,1.0,2008,7,0.6666666666666666,11.581704980365053
Emp_295,0.894736842105263,0,-1.4820151350254698,2023-05-11,45450,1.0,0.0,0.0,0.0,0.0,1.0,2023,5,-1.0,10.7243901015638
Emp_296,0.8421052631578947,1,-1.3098079382992938,2022-10-10,49229,0.0,0.0,0.0,0.0,1.0,0.0,2022,10,-0.8888888888888888,10.804258472752247
Emp_297,0.5263157894736843,1,-0.44877195466841435,2006-11-02,64673,1.0,0.0,0.0,0.0,0.0,0.0,2006,11,0.8888888888888888,11.077114545009684
Emp_298,0.8157894736842104,0,0.2400568322362892,2009-02-14,102877,1.0,0.0,0.0,1.0,0.0,0.0,2009,2,0.5555555555555556,11.541299099158067
Emp_299,0.5789473684210527,1,-1.6542223317516456,2022-09-09,45233,1.0,0.0,0.0,0.0,1.0,0.0,2022,9,-0.8888888888888888,10.719604295439757
Emp_300,0.8421052631578947,1,-0.10435756121606257,2014-10-16,70316,0.0,1.0,0.0,0.0,1.0,0.0,2014,10,0.0,11.160768869332964
Emp_301,0.5141828254847647,0,1.6177144060456965,2018-03-08,131244,0.0,1.0,0.0,0.0,0.0,1.0,2018,3,-0.4444444444444444,11.784821084490133
Emp_302,0.44736842105263164,1,-1.3098079382992938,2019-02-24,57356,0.0,0.0,0.0,1.0,0.0,0.0,2019,2,-0.5555555555555556,10.957050172650513
Emp_303,0.631578947368421,1,-0.7931863481207662,2010-05-10,61806,0.0,0.0,0.0,1.0,0.0,0.0,2010,5,0.4444444444444444,11.031771905639792
Emp_304,0.7894736842105263,1,-0.6209791513945903,2019-05-23,73099,0.0,1.0,0.0,1.0,0.0,0.0,2019,5,-0.5555555555555556,11.199583645737869
Emp_305,0.052631578947368474,0,1.6177144060456965,2005-09-07,126873,0.0,0.0,0.0,0.0,0.0,1.0,2005,9,1.0,11.750949746973728
Emp_306,0.605263157894737,1,1.2733000125933447,2022-09-06,109266,0.0,1.0,0.0,0.0,0.0,1.0,2022,9,-0.8888888888888888,11.601549707259737
Emp_307,0.8157894736842104,0,0.06784963551011333,2010-03-08,77549,0.0,0.0,1.0,0.0,0.0,1.0,2010,3,0.4444444444444444,11.258678168604686
Emp_308,0.5526315789473684,0,1.4455072093195205,2014-06-02,132700,1.0,0.0,0.0,0.0,0.0,1.0,2014,6,0.0,11.795853756086931
Emp_309,0.5789473684210527,1,-0.9653935448469421,2010-01-28,59094,1.0,0.0,0.0,0.0,0.0,1.0,2010,1,0.4444444444444444,10.98690159744634
Emp_310,0.026315789473684292,1,1.4455072093195205,2012-10-25,135028,0.0,0.0,0.0,0.0,0.0,0.0,2012,10,0.2222222222222222,11.813244849165983
Emp_311,0.6842105263157894,1,0.06784963551011333,2009-02-12,80589,0.0,1.0,0.0,0.0,0.0,0.0,2009,2,0.5555555555555556,11.297129851318557
Emp_312,0.026315789473684292,0,0.2400568322362892,2014-04-09,99453,0.0,1.0,0.0,1.0,0.0,0.0,2014,4,0.0,11.507450504689958
Emp_313,0.6578947368421053,1,-0.10435756121606257,2014-10-12,91551,0.0,0.0,0.0,0.0,1.0,0.0,2014,10,0.0,11.424662395849836
Emp_314,0.42105263157894735,1,-0.44877195466841435,2015-05-21,56657,0.0,1.0,0.0,1.0,0.0,0.0,2015,5,-0.1111111111111111,10.944788474491125
Emp_315,0.8421052631578947,1,-0.27656475794223845,2014-05-20,78925,0.0,0.0,1.0,0.0,1.0,0.0,2014,5,0.0,11.276265983602498
Emp_316,0.21052631578947367,1,-1.137600741573118,2023-02-24,41763,1.0,0.0,0.0,0.0,0.0,1.0,2023,2,-1.0,10.63979000341
Emp_317,1.0,1,-0.9653935448469421,2019-08-06,59459,0.0,0.0,0.0,0.0,1.0,0.0,2019,8,-0.5555555555555556,10.993059096552088
Emp_318,0.736842105263158,0,-0.44877195466841435,2005-02-13,58164,0.0,0.0,0.0,1.0,0.0,0.0,2005,2,1.0,10.971039078250866
Emp_319,0.6578947368421053,0,-0.27656475794223845,2014-11-22,87542,0.0,1.0,0.0,1.0,0.0,0.0,2014,11,0.0,11.37988538020566
Emp_320,0.894736842105263,1,0.7566784224148169,2012-03-03,108437,0.0,0.0,0.0,0.0,1.0,0.0,2012,3,0.2222222222222222,11.593933860063693
Emp_321,0.631578947368421,1,0.7566784224148169,2017-10-23,98479,0.0,0.0,1.0,0.0,0.0,0.0,2017,10,-0.3333333333333333,11.497608760858336
Emp_322,0.605263157894737,1,0.9288856191409928,2013-08-30,100737,0.0,1.0,0.0,0.0,0.0,1.0,2013,8,0.1111111111111111,11.520278366015411
Emp_323,0.3157894736842105,1,0.584471225688641,2008-07-12,104601,0.0,1.0,0.0,0.0,0.0,1.0,2008,7,0.6666666666666666,11.557917950889056
Emp_324,0.1578947368421053,0,-0.44877195466841435,2013-01-21,83430,0.0,1.0,0.0,1.0,0.0,0.0,2013,1,0.1111111111111111,11.331775221920417
Emp_325,0.9210526315789473,1,1.2733000125933447,2005-08-08,122831,0.0,1.0,0.0,0.0,0.0,0.0,2005,8,1.0,11.71857284706768
Emp_326,0.5,0,-0.10435756121606257,2010-04-10,71009,0.0,0.0,1.0,0.0,1.0,0.0,2010,4,0.4444444444444444,11.17057599117614
Emp_327,0.0,0,1.6177144060456965,2013-02-20,131991,0.0,1.0,0.0,0.0,0.0,1.0,2013,2,0.1111111111111111,11.79049659367128
Emp_328,0.1842105263157895,1,-0.7931863481207662,2014-08-15,49552,0.0,0.0,0.0,0.0,0.0,0.0,2014,8,0.0,10.810798082829503
Emp_329,0.39473684210526316,0,0.2400568322362892,2011-09-15,93148,0.0,0.0,1.0,0.0,0.0,1.0,2011,9,0.3333333333333333,11.441955640599057
Emp_330,0.3421052631578947,0,-1.4820151350254698,2014-07-04,34417,1.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.0,10.446334962324856
Emp_331,0.2894736842105263,0,-0.6209791513945903,2012-08-06,75811,1.0,0.0,0.0,0.0,0.0,0.0,2012,8,0.2222222222222222,11.236011870446191
Emp_332,0.5789473684210527,0,0.9288856191409928,2007-09-18,104221,0.0,0.0,0.0,1.0,0.0,0.0,2007,9,0.7777777777777778,11.554278518453707
Emp_333,0.368421052631579,1,-1.3098079382992938,2013-01-25,32671,0.0,0.0,0.0,0.0,0.0,1.0,2013,1,0.1111111111111111,10.394273720964392
Emp_334,0.7105263157894737,1,0.4122640289624651,2009-12-18,86519,0.0,0.0,1.0,0.0,1.0,0.0,2009,12,0.5555555555555556,11.368130880066994
Emp_335,0.868421052631579,0,-1.3098079382992938,2018-07-25,33962,1.0,0.0,0.0,1.0,0.0,0.0,2018,7,-0.4444444444444444,10.43302697574622
Emp_336,0.026315789473684292,1,1.2733000125933447,2007-03-15,117734,1.0,0.0,0.0,1.0,0.0,0.0,2007,3,0.7777777777777778,11.676191615229024
Emp_337,0.8157894736842104,1,0.06784963551011333,2006-05-05,83122,1.0,0.0,0.0,0.0,1.0,0.0,2006,5,0.8888888888888888,11.328076717518329
Emp_338,0.5789473684210527,1,-0.44877195466841435,2014-09-27,74561,1.0,0.0,0.0,1.0,0.0,0.0,2014,9,0.0,11.219386273034049
Emp_339,0.5526315789473684,1,-0.7931863481207662,2021-02-02,48722,1.0,0.0,0.0,0.0,0.0,0.0,2021,2,-0.7777777777777778,10.793906476842713
Emp_340,0.631578947368421,1,-1.6542223317516456,2009-02-02,24906,0.0,1.0,0.0,0.0,0.0,0.0,2009,2,0.5555555555555556,10.122904167442703
Emp_341,0.5526315789473684,0,-1.6542223317516456,2014-12-25,27263,0.0,0.0,0.0,0.0,0.0,1.0,2014,12,0.0,10.213322429629041
